pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_13165_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,1.392972,0.320615
_13165_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.114908,0.193865
_13165_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,3.106191,0.617505
_13165_/Y,sky130_fd_sc_hd__o21ai_0,output,0,12,INF,0.443382,0.418809
_13166_/A,sky130_fd_sc_hd__nor3_1,input,0,0,INF,2.067177,0.450366
_13166_/B,sky130_fd_sc_hd__nor3_1,input,0,0,INF,0.267704,0.340955
_13166_/C,sky130_fd_sc_hd__nor3_1,input,0,0,INF,0.443382,0.418809
_13166_/Y,sky130_fd_sc_hd__nor3_1,output,0,10,INF,0.553279,0.240950
_13167_/A0,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,0.130527,0.204224
_13167_/A1,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,0.131857,0.205214
_13167_/S,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,3.241104,0.600740
_13167_/Y,sky130_fd_sc_hd__mux2i_1,output,0,12,INF,0.426870,0.276729
_13168_/A0,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,0.130527,0.204224
_13168_/A1,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,0.131857,0.205214
_13168_/S,sky130_fd_sc_hd__mux2i_1,input,0,0,INF,3.241104,0.600740
_13168_/Y,sky130_fd_sc_hd__mux2i_1,output,0,12,INF,0.432910,0.279439
_13169_/A1,sky130_fd_sc_hd__o22ai_1,input,0,0,INF,0.806375,0.830363
_13169_/A2,sky130_fd_sc_hd__o22ai_1,input,0,0,INF,0.426870,0.276729
_13169_/B1,sky130_fd_sc_hd__o22ai_1,input,0,0,INF,0.432910,0.279439
_13169_/B2,sky130_fd_sc_hd__o22ai_1,input,0,0,INF,0.635953,0.180617
_13169_/Y,sky130_fd_sc_hd__o22ai_1,output,0,10,INF,0.443501,0.124841
_13170_/A,sky130_fd_sc_hd__nor3_1,input,0,0,INF,0.449941,0.277702
_13170_/B,sky130_fd_sc_hd__nor3_1,input,0,0,INF,0.553279,0.240950
_13170_/C,sky130_fd_sc_hd__nor3_1,input,0,0,INF,0.443501,0.124841
_13170_/Y,sky130_fd_sc_hd__nor3_1,output,0,8,INF,0.477466,0.088755
_13171_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,INF,0.133898,0.206827
_13171_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,INF,2.159036,0.463139
_13171_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,INF,2.173313,0.461755
_13171_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,INF,0.133991,0.205838
_13171_/Y,sky130_fd_sc_hd__a22oi_1,output,0,12,INF,0.452393,0.339629
_13172_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,INF,0.133898,0.206827
