pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_395_/C,sky130_fd_sc_hd__nor3_1,input,0,0,2.470402,0.363780,0.213926
_395_/Y,sky130_fd_sc_hd__nor3_1,output,0,115,2.255873,0.727302,0.093908
_396_/A1,sky130_fd_sc_hd__a21o_1,input,0,0,3.790132,0.272360,0.112534
_396_/A2,sky130_fd_sc_hd__a21o_1,input,0,0,3.416040,0.444969,0.097244
_396_/B1,sky130_fd_sc_hd__a21o_1,input,0,0,1.968406,0.000000,0.000000
_396_/X,sky130_fd_sc_hd__a21o_1,output,0,62,1.968406,0.160820,0.096155
_398_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,1.864348,0.284567,0.098305
_398_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.852746,0.113458,0.077880
_398_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,1.864348,0.443139,0.084679
_399_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,3.612856,0.325538,0.293593
_399_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,2.526542,0.186087,0.086959
_399_/Y,sky130_fd_sc_hd__nand2b_1,output,0,192,2.526542,0.222836,0.131969
_402_/A,sky130_fd_sc_hd__or4_1,input,0,0,2.611109,0.000000,0.000000
_402_/B,sky130_fd_sc_hd__or4_1,input,0,0,2.612384,0.000000,0.000000
_402_/C,sky130_fd_sc_hd__or4_1,input,0,0,2.607648,0.000000,0.000000
_402_/D,sky130_fd_sc_hd__or4_1,input,0,0,2.605836,0.000000,0.000000
_402_/X,sky130_fd_sc_hd__or4_1,output,0,263,2.605836,0.415802,0.432902
_403_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.075758,0.000000,0.000000
_403_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.075008,0.000000,0.000000
_403_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.076459,0.000000,0.000000
_403_/D,sky130_fd_sc_hd__nor4_1,input,0,0,3.702338,0.415802,0.432902
_403_/Y,sky130_fd_sc_hd__nor4_1,output,0,198,3.075008,0.858083,0.082205
_404_/A,sky130_fd_sc_hd__or4b_1,input,0,0,2.299979,0.000000,0.000000
_404_/B,sky130_fd_sc_hd__or4b_1,input,0,0,2.300775,0.000000,0.000000
_404_/C,sky130_fd_sc_hd__or4b_1,input,0,0,2.297120,0.000000,0.000000
_404_/D_N,sky130_fd_sc_hd__or4b_1,input,0,0,3.075008,0.086519,0.069737
_404_/X,sky130_fd_sc_hd__or4b_1,output,0,137,2.297120,0.152107,0.317713
_405_/A,sky130_fd_sc_hd__or4_1,input,0,0,2.644052,0.000000,0.000000
_405_/B,sky130_fd_sc_hd__or4_1,input,0,0,2.644944,0.000000,0.000000
_405_/C,sky130_fd_sc_hd__or4_1,input,0,0,2.641110,0.000000,0.000000
_405_/D,sky130_fd_sc_hd__or4_1,input,0,0,2.954638,0.152107,0.317713
