pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
tapmem[99][6]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][6]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,4.435221,0.133187,0.206354
tapmem[99][6]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.435221,0.000000,0.000000
tapmem[99][7]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][7]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][7]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,3.703465,0.132599,0.205773
tapmem[99][7]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.703465,0.000000,0.000000
tapmem[99][8]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][8]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][8]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,22,4.298524,0.133187,0.206354
tapmem[99][8]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.298524,0.000000,0.000000
tapmem[99][9]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][9]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][9]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.030722,0.132599,0.205773
tapmem[99][9]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.030722,0.000000,0.000000
tapmem[9][0]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[9][0]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.110427,0.313176,0.121857
tapmem[9][0]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,18,4.369881,0.131857,0.205214
