pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_15448_/C1,sky130_fd_sc_hd__o311ai_0,input,0,0,5.296608,0.108759,0.058232
_15448_/Y,sky130_fd_sc_hd__o311ai_0,output,0,3144,5.296607,1.059746,0.198742
_15449_/A,sky130_fd_sc_hd__nor2_1,input,0,0,5.112950,0.254884,0.227862
_15449_/B,sky130_fd_sc_hd__nor2_1,input,0,0,6.157086,0.150920,0.086769
_15449_/Y,sky130_fd_sc_hd__nor2_1,output,0,3093,5.112950,0.256638,0.054167
_15450_/A1,sky130_fd_sc_hd__a31oi_1,input,0,0,5.204001,0.515700,0.109592
_15450_/A2,sky130_fd_sc_hd__a31oi_1,input,0,0,5.200194,0.199102,0.100450
_15450_/A3,sky130_fd_sc_hd__a31oi_1,input,0,0,6.043662,0.095672,0.072055
_15450_/B1,sky130_fd_sc_hd__a31oi_1,input,0,0,5.112950,0.256638,0.054167
_15450_/Y,sky130_fd_sc_hd__a31oi_1,output,0,3091,5.112950,0.502336,0.156263
_15451_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,4.842796,0.197295,0.114188
_15451_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,5.263650,0.502336,0.156263
_15451_/Y,sky130_fd_sc_hd__nor2b_1,output,0,3038,4.842796,0.443649,0.096751
_15452_/A,sky130_fd_sc_hd__nor3_1,input,0,0,5.250005,0.657077,0.139105
_15452_/B,sky130_fd_sc_hd__nor3_1,input,0,0,5.235597,0.499650,0.194190
_15452_/C,sky130_fd_sc_hd__nor3_1,input,0,0,5.585435,0.443649,0.096751
_15452_/Y,sky130_fd_sc_hd__nor3_1,output,0,2973,5.235597,0.471193,0.101406
_15453_/A1,sky130_fd_sc_hd__o21bai_1,input,0,0,4.464986,0.253296,0.227760
_15453_/A2,sky130_fd_sc_hd__o21bai_1,input,0,0,5.536880,0.111740,0.077276
_15453_/B1_N,sky130_fd_sc_hd__o21bai_1,input,0,0,5.235597,0.471193,0.101406
_15453_/Y,sky130_fd_sc_hd__o21bai_1,output,0,2971,4.464986,0.547875,0.135815
_15454_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.685602,0.264536,0.230805
_15454_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.175649,1.075244,0.425305
_15454_/Y,sky130_fd_sc_hd__nor2_1,output,0,2910,4.685602,0.264704,0.153068
_15455_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.499444,0.139112,0.135414
_15455_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,4.944330,0.547875,0.135815
_15455_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.685602,0.264704,0.153068
_15455_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2908,4.499444,0.688427,0.163769
